lon lat pga(cm/s/s)
84.1837 28.5869 23.0258
84.2004 28.5869 24.3016
84.2171 28.5869 24.5523
84.2338 28.5869 24.146
84.2505 28.5869 23.6436
84.2672 28.5869 23.6063
84.2839 28.5869 24.4478
84.3006 28.5869 25.9925
84.3173 28.5869 27.9174
84.334 28.5869 29.8994
84.3507 28.5869 31.6556
84.3674 28.5869 33.0631
84.3841 28.5869 34.0392
84.4008 28.5869 34.501
84.4175 28.5869 34.4206
84.4342 28.5869 33.989
84.4509 28.5869 33.4523
84.4676 28.5869 33.0563
84.4843 28.5869 33.0087
84.501 28.5869 33.363
84.5177 28.5869 34.1345
84.5344 28.5869 35.3386
84.5511 28.5869 36.9703
84.5678 28.5869 38.9445
84.5845 28.5869 41.1561
84.6012 28.5869 43.4997
84.6179 28.5869 45.8108
84.6346 28.5869 47.6869
84.6513 28.5869 48.6664
84.668 28.5869 48.2873
84.6847 28.5869 46.3447
84.7014 28.5869 43.6608
84.7181 28.5869 41.3146
84.7348 28.5869 40.3852
84.7515 28.5869 41.5557
84.7682 28.5869 43.9264
84.7849 28.5869 46.2018
84.8016 28.5869 47.0863
84.8183 28.5869 45.698
84.835 28.5869 42.8098
84.8517 28.5869 39.6079
84.8684 28.5869 37.2789
84.8851 28.5869 36.7035
84.9018 28.5869 37.5401
84.9185 28.5869 39.1417
84.9352 28.5869 40.861
84.9519 28.5869 42.143
84.9686 28.5869 42.8014
84.9853 28.5869 42.742
85.002 28.5869 41.8707
85.0187 28.5869 40.2835
85.0354 28.5869 38.837
85.0521 28.5869 38.5781
85.0688 28.5869 40.5535
85.0855 28.5869 45.3034
85.1022 28.5869 51.3412
85.1189 28.5869 56.6733
85.1356 28.5869 59.3064
85.1523 28.5869 57.8746
85.169 28.5869 53.5208
85.1857 28.5869 48.0156
85.2024 28.5869 43.1295
85.2191 28.5869 40.2582
85.2358 28.5869 39.2986
85.2525 28.5869 39.7731
85.2692 28.5869 41.2037
85.2859 28.5869 43.1003
85.3026 28.5869 44.9221
85.3193 28.5869 46.116
85.336 28.5869 46.1288
85.3527 28.5869 44.6568
85.3694 28.5869 42.3938
85.3861 28.5869 40.2834
85.4028 28.5869 39.2689
85.4195 28.5869 39.9652
85.4362 28.5869 41.6735
85.4529 28.5869 43.3667
85.4696 28.5869 44.0174
85.4863 28.5869 42.9024
85.503 28.5869 40.5145
85.5197 28.5869 37.6505
85.5364 28.5869 35.1072
85.5531 28.5869 33.5029
85.5698 28.5869 32.7425
85.5865 28.5869 32.5523
85.6032 28.5869 32.6587
85.6199 28.5869 32.8126
85.6366 28.5869 32.8629
85.6533 28.5869 32.6828
85.67 28.5869 32.1459
85.6867 28.5869 31.1982
85.7034 28.5869 30.0767
85.7201 28.5869 29.0912
85.7368 28.5869 28.5515
85.7535 28.5869 28.6624
85.7702 28.5869 29.2086
85.7869 28.5869 29.8696
85.8036 28.5869 30.3251
85.8203 28.5869 30.3176
85.837 28.5869 29.8407
85.8537 28.5869 28.9507
85.8704 28.5869 27.7042
85.8871 28.5869 26.2221
85.9038 28.5869 24.883
85.9205 28.5869 24.1301
85.9372 28.5869 24.4067
85.9539 28.5869 25.9591
85.9706 28.5869 28.2463
85.9873 28.5869 30.5304
86.004 28.5869 32.0736
86.0207 28.5869 32.3384
86.0374 28.5869 31.5886
86.0541 28.5869 30.2883
86.0708 28.5869 28.9017
86.0875 28.5869 27.8076
86.1042 28.5869 27.0438
86.1209 28.5869 26.5628
86.1376 28.5869 26.3172
86.1543 28.5869 26.2348
86.171 28.5869 26.1445
86.1877 28.5869 25.8506
86.2044 28.5869 25.1575
86.2211 28.5869 23.9469
86.2378 28.5869 22.4105
86.2545 28.5869 20.8175
86.2712 28.5869 19.4368
86.2879 28.5869 18.4684
86.3046 28.5869 17.8349
86.3213 28.5869 17.3894
86.338 28.5869 16.9853
86.3547 28.5869 16.5289
86.3714 28.5869 16.1394
86.3881 28.5869 15.9889
86.4048 28.5869 16.2498
86.4215 28.5869 16.9992
86.4382 28.5869 17.9342
86.4549 28.5869 18.6567
86.4716 28.5869 18.7686
86.4883 28.5869 18.0083
86.505 28.5869 16.6591
86.5217 28.5869 15.1406
86.5384 28.5869 13.8725
86.5551 28.5869 13.1863
86.5718 28.5869 13.0613
86.5885 28.5869 13.3886
86.6052 28.5869 14.0594
86.6219 28.5869 14.9337
86.6386 28.5869 15.7463
86.6553 28.5869 16.2009
86.672 28.5869 16.0011
86.6887 28.5869 14.9817
86.7054 28.5869 13.5023
86.7221 28.5869 12.0534
86.7388 28.5869 11.1259
86.7555 28.5869 11.0608
86.7722 28.5869 11.6001
86.7889 28.5869 12.3364
86.8056 28.5869 12.862
86.8223 28.5869 12.8663
86.839 28.5869 12.426
86.8557 28.5869 11.7145
86.8724 28.5869 10.9053
86.8891 28.5869 10.1562
86.9058 28.5869 9.5623
86.9225 28.5869 9.203
86.9392 28.5869 9.1577
86.9559 28.5869 9.5057
86.9726 28.5869 10.3265
86.9893 28.5869 11.6993
84.0 28.6036 16.88
84.0167 28.6036 19.1801
84.0334 28.6036 20.1796
84.0501 28.6036 20.2143
84.0668 28.6036 19.62
84.0835 28.6036 18.7326
84.1002 28.6036 17.8879
84.1169 28.6036 17.4218
84.1336 28.6036 17.67
84.1503 28.6036 18.8246
84.167 28.6036 20.5024
84.1837 28.6036 22.1766
84.2004 28.6036 23.32
84.2171 28.6036 23.5799
84.2338 28.6036 23.2998
84.2505 28.6036 22.9973
84.2672 28.6036 23.19
84.2839 28.6036 24.2359
84.3006 28.6036 25.8546
84.3173 28.6036 27.606
84.334 28.6036 29.05
84.3507 28.6036 29.8583
84.3674 28.6036 30.1493
84.3841 28.6036 30.1532
84.4008 28.6036 30.1
84.4175 28.6036 30.1805
84.4342 28.6036 30.428
84.4509 28.6036 30.8365
84.4676 28.6036 31.4
84.4843 28.6036 32.1022
84.501 28.6036 32.886
84.5177 28.6036 33.6844
84.5344 28.6036 34.43
84.5511 28.6036 35.1045
84.5678 28.6036 35.8842
84.5845 28.6036 36.9943
84.6012 28.6036 38.66
84.6179 28.6036 40.9495
84.6346 28.6036 43.3036
84.6513 28.6036 45.0058
84.668 28.6036 45.34
84.6847 28.6036 43.8984
84.7014 28.6036 41.5078
84.7181 28.6036 39.3032
84.7348 28.6036 38.42
84.7515 28.6036 39.5846
84.7682 28.6036 41.889
84.7849 28.6036 44.0164
84.8016 28.6036 44.65
84.8183 28.6036 42.9152
84.835 28.6036 39.7061
84.8517 28.6036 36.3589
84.8684 28.6036 34.21
84.8851 28.6036 34.2077
84.9018 28.6036 35.7492
84.9185 28.6036 37.8435
84.9352 28.6036 39.5
84.9519 28.6036 39.9567
84.9686 28.6036 39.3672
84.9853 28.6036 38.1142
85.002 28.6036 36.58
85.0187 28.6036 35.211
85.0354 28.6036 34.7081
85.0521 28.6036 35.8362
85.0688 28.6036 39.36
85.0855 28.6036 45.5479
85.1022 28.6036 52.6828
85.1189 28.6036 58.5513
85.1356 28.6036 60.94
85.1523 28.6036 58.3859
85.169 28.6036 52.4271
85.1857 28.6036 45.3523
85.2024 28.6036 39.45
85.2191 28.6036 36.4682
85.2358 28.6036 35.9926
85.2525 28.6036 37.0682
85.2692 28.6036 38.74
85.2859 28.6036 40.1853
85.3026 28.6036 41.1101
85.3193 28.6036 41.3523
85.336 28.6036 40.75
85.3527 28.6036 39.296
85.3694 28.6036 37.6021
85.3861 28.6036 36.4346
85.4028 28.6036 36.56
85.4195 28.6036 38.416
85.4362 28.6036 41.1254
85.4529 28.6036 43.482
85.4696 28.6036 44.28
85.4863 28.6036 42.7055
85.503 28.6036 39.5139
85.5197 28.6036 35.8529
85.5364 28.6036 32.87
85.5531 28.6036 31.4251
85.5698 28.6036 31.2264
85.5865 28.6036 31.6946
85.6032 28.6036 32.25
85.6199 28.6036 32.4259
85.6366 28.6036 32.2066
85.6533 28.6036 31.689
85.67 28.6036 30.97
85.6867 28.6036 30.1552
85.7034 28.6036 29.3846
85.7201 28.6036 28.8067
85.7368 28.6036 28.57
85.7535 28.6036 28.7589
85.7702 28.6036 29.2011
85.7869 28.6036 29.6602
85.8036 28.6036 29.9
85.8203 28.6036 29.7368
85.837 28.6036 29.1986
85.8537 28.6036 28.366
85.8704 28.6036 27.32
85.8871 28.6036 26.1745
85.9038 28.6036 25.1772
85.9205 28.6036 24.6087
85.9372 28.6036 24.75
85.9539 28.6036 25.7585
85.9706 28.6036 27.2978
85.9873 28.6036 28.9082
86.004 28.6036 30.13
86.0207 28.6036 30.6146
86.0374 28.6036 30.458
86.0541 28.6036 29.8674
86.0708 28.6036 29.05
86.0875 28.6036 28.1898
86.1042 28.6036 27.3789
86.1209 28.6036 26.686
86.1376 28.6036 26.18
86.1543 28.6036 25.8835
86.171 28.6036 25.634
86.1877 28.6036 25.2224
86.2044 28.6036 24.44
86.2211 28.6036 23.1559
86.2378 28.6036 21.5515
86.2545 28.6036 19.8864
86.2712 28.6036 18.42
86.2879 28.6036 17.3506
86.3046 28.6036 16.6314
86.3213 28.6036 16.1539
86.338 28.6036 15.81
86.3547 28.6036 15.5311
86.3714 28.6036 15.4069
86.3881 28.6036 15.5667
86.4048 28.6036 16.14
86.4215 28.6036 17.1627
86.4382 28.6036 18.2974
86.4549 28.6036 19.1135
86.4716 28.6036 19.18
86.4883 28.6036 18.2193
86.505 28.6036 16.5659
86.5217 28.6036 14.707
86.5384 28.6036 13.13
86.5551 28.6036 12.2216
86.5718 28.6036 11.9653
86.5885 28.6036 12.2439
86.6052 28.6036 12.94
86.6219 28.6036 13.9026
86.6386 28.6036 14.8453
86.6553 28.6036 15.4478
86.672 28.6036 15.39
86.6887 28.6036 14.4874
86.7054 28.6036 13.0986
86.7221 28.6036 11.718
86.7388 28.6036 10.84
86.7555 28.6036 10.8096
86.7722 28.6036 11.3742
86.7889 28.6036 12.1317
86.8056 28.6036 12.68
86.8223 28.6036 12.7116
86.839 28.6036 12.297
86.8557 28.6036 11.6015
86.8724 28.6036 10.79
86.8891 28.6036 10.0147
86.9058 28.6036 9.3752
86.9225 28.6036 8.9581
86.9392 28.6036 8.85
86.9559 28.6036 9.1376
86.9726 28.6036 9.9073
86.9893 28.6036 11.246
84.0 28.6203 16.8365
84.0167 28.6203 18.8125
84.0334 28.6203 19.8356
84.0501 28.6203 20.1304
84.0668 28.6203 19.9217
84.0835 28.6203 19.434
84.1002 28.6203 18.892
84.1169 28.6203 18.5204
84.1336 28.6203 18.5437
84.1503 28.6203 19.1048
84.167 28.6203 20.0189
84.1837 28.6203 21.0195
84.2004 28.6203 21.8401
84.2171 28.6203 22.2992
84.2338 28.6203 22.5553
84.2505 28.6203 22.8522
84.2672 28.6203 23.4335
84.2839 28.6203 24.4454
84.3006 28.6203 25.6438
84.3173 28.6203 26.6873
84.334 28.6203 27.2342
84.3507 28.6203 27.0737
84.3674 28.6203 26.5172
84.3841 28.6203 26.0068
84.4008 28.6203 25.9845
84.4175 28.6203 26.7623
84.4342 28.6203 28.1307
84.4509 28.6203 29.7503
84.4676 28.6203 31.2815
84.4843 28.6203 32.4436
84.501 28.6203 33.1909
84.5177 28.6203 33.5366
84.5344 28.6203 33.4935
84.5511 28.6203 33.1444
84.5678 28.6203 32.8494
84.5845 28.6203 33.0384
84.6012 28.6203 34.1412
84.6179 28.6203 36.3701
84.6346 28.6203 39.0687
84.6513 28.6203 41.3629
84.668 28.6203 42.379
84.6847 28.6203 41.5639
84.7014 28.6203 39.6487
84.7181 28.6203 37.6852
84.7348 28.6203 36.7253
84.7515 28.6203 37.4649
84.7682 28.6203 39.1757
84.7849 28.6203 40.7733
84.8016 28.6203 41.1734
84.8183 28.6203 39.6593
84.835 28.6203 36.9851
84.8517 28.6203 34.2726
84.8684 28.6203 32.6437
84.8851 28.6203 32.8786
84.9018 28.6203 34.392
84.9185 28.6203 36.2571
84.9352 28.6203 37.5471
84.9519 28.6203 37.5842
84.9686 28.6203 36.6869
84.9853 28.6203 35.4229
85.002 28.6203 34.3597
85.0187 28.6203 34.0222
85.0354 28.6203 34.7638
85.0521 28.6203 36.8954
85.0688 28.6203 40.7276
85.0855 28.6203 46.2359
85.1022 28.6203 52.0544
85.1189 28.6203 56.4817
85.1356 28.6203 57.8167
85.1523 28.6203 54.9769
85.169 28.6203 49.3548
85.1857 28.6203 42.9615
85.2024 28.6203 37.8085
85.2191 28.6203 35.4068
85.2358 28.6203 35.2672
85.2525 28.6203 36.4005
85.2692 28.6203 37.8175
85.2859 28.6203 38.7151
85.3026 28.6203 39.036
85.3193 28.6203 38.909
85.336 28.6203 38.4631
85.3527 28.6203 37.8508
85.3694 28.6203 37.3191
85.3861 28.6203 37.139
85.4028 28.6203 37.5811
85.4195 28.6203 38.7602
85.4362 28.6203 40.1668
85.4529 28.6203 41.1356
85.4696 28.6203 41.0009
85.4863 28.6203 39.3438
85.503 28.6203 36.7313
85.5197 28.6203 33.9766
85.5364 28.6203 31.893
85.5531 28.6203 31.066
85.5698 28.6203 31.1678
85.5865 28.6203 31.6431
85.6032 28.6203 31.9361
85.6199 28.6203 31.6372
85.6366 28.6203 30.9203
85.6533 28.6203 30.1051
85.67 28.6203 29.5115
85.6867 28.6203 29.3735
85.7034 28.6203 29.5818
85.7201 28.6203 29.9414
85.7368 28.6203 30.2571
85.7535 28.6203 30.3725
85.7702 28.6203 30.2853
85.7869 28.6203 30.0318
85.8036 28.6203 29.6484
85.8203 28.6203 29.1634
85.837 28.6203 28.5739
85.8537 28.6203 27.8692
85.8704 28.6203 27.0383
85.8871 28.6203 26.1053
85.9038 28.6203 25.2333
85.9205 28.6203 24.6202
85.9372 28.6203 24.4639
85.9539 28.6203 24.8865
85.9706 28.6203 25.7062
85.9873 28.6203 26.6655
86.004 28.6203 27.5068
86.0207 28.6203 28.021
86.0374 28.6203 28.1937
86.0541 28.6203 28.0586
86.0708 28.6203 27.6499
86.0875 28.6203 27.0178
86.1042 28.6203 26.279
86.1209 28.6203 25.5664
86.1376 28.6203 25.013
86.1543 28.6203 24.694
86.171 28.6203 24.4537
86.1877 28.6203 24.0788
86.2044 28.6203 23.3559
86.2211 28.6203 22.1485
86.2378 28.6203 20.6289
86.2545 28.6203 19.0462
86.2712 28.6203 17.6496
86.2879 28.6203 16.6333
86.3046 28.6203 15.971
86.3213 28.6203 15.5818
86.338 28.6203 15.3845
86.3547 28.6203 15.3215
86.3714 28.6203 15.4299
86.3881 28.6203 15.7706
86.4048 28.6203 16.4042
86.4215 28.6203 17.3246
86.4382 28.6203 18.2573
86.4549 28.6203 18.8611
86.4716 28.6203 18.7948
86.4883 28.6203 17.8435
86.505 28.6203 16.2992
86.5217 28.6203 14.5805
86.5384 28.6203 13.1059
86.5551 28.6203 12.2081
86.5718 28.6203 11.8765
86.5885 28.6203 12.0148
86.6052 28.6203 12.5266
86.6219 28.6203 13.2851
86.6386 28.6203 14.0418
86.6553 28.6203 14.5176
86.672 28.6203 14.4336
86.6887 28.6203 13.6295
86.7054 28.6203 12.4205
86.7221 28.6203 11.2405
86.7388 28.6203 10.5233
86.7555 28.6203 10.5693
86.7722 28.6203 11.1441
86.7889 28.6203 11.8799
86.8056 28.6203 12.4088
86.8223 28.6203 12.4509
86.839 28.6203 12.0778
86.8557 28.6203 11.4491
86.8724 28.6203 10.7244
86.8891 28.6203 10.0472
86.9058 28.6203 9.4972
86.9225 28.6203 9.1382
86.9392 28.6203 9.0339
86.9559 28.6203 9.2479
86.9726 28.6203 9.844
86.9893 28.6203 10.886
84.0 28.637 16.8212
84.0167 28.637 18.3628
84.0334 28.637 19.446
84.0501 28.637 20.1379
84.0668 28.637 20.5057
84.0835 28.637 20.6167
84.1002 28.637 20.5382
84.1169 28.637 20.3373
84.1336 28.637 20.0812
84.1503 28.637 19.8423
84.167 28.637 19.7125
84.1837 28.637 19.7891
84.2004 28.637 20.169
84.2171 28.637 20.9078
84.2338 28.637 21.8937
84.2505 28.637 22.9734
84.2672 28.637 23.9933
84.2839 28.637 24.8075
84.3006 28.637 25.3
84.3173 28.637 25.3619
84.334 28.637 24.8848
84.3507 28.637 23.8707
84.3674 28.637 22.7656
84.3841 28.637 22.1261
84.4008 28.637 22.5089
84.4175 28.637 24.2632
84.4342 28.637 26.9081
84.4509 28.637 29.7553
84.4676 28.637 32.1162
84.4843 28.637 33.4511
84.501 28.637 33.8141
84.5177 28.637 33.408
84.5344 28.637 32.4354
84.5511 28.637 31.151
84.5678 28.637 30.0167
84.5845 28.637 29.5464
84.6012 28.637 30.2539
84.6179 28.637 32.4102
84.6346 28.637 35.3148
84.6513 28.637 38.0244
84.668 28.637 39.5955
84.6847 28.637 39.39
84.7014 28.637 37.9906
84.7181 28.637 36.2851
84.7348 28.637 35.1614
84.7515 28.637 35.2408
84.7682 28.637 36.0785
84.7849 28.637 36.9634
84.8016 28.637 37.1842
84.8183 28.637 36.2627
84.835 28.637 34.6526
84.8517 28.637 33.0409
84.8684 28.637 32.1145
84.8851 28.637 32.3463
84.9018 28.637 33.3536
84.9185 28.637 34.5398
84.9352 28.637 35.3082
84.9519 28.637 35.2508
84.9686 28.637 34.7139
84.9853 28.637 34.2322
85.002 28.637 34.3405
85.0187 28.637 35.449
85.0354 28.637 37.4696
85.0521 28.637 40.1896
85.0688 28.637 43.3963
85.0855 28.637 46.7912
85.1022 28.637 49.7327
85.1189 28.637 51.4934
85.1356 28.637 51.3459
85.1523 28.637 48.8823
85.169 28.637 44.9729
85.1857 28.637 40.8075
85.2024 28.637 37.5758
85.2191 28.637 36.1553
85.2358 28.637 36.1734
85.2525 28.637 36.9456
85.2692 28.637 37.787
85.2859 28.637 38.1747
85.3026 28.637 38.233
85.3193 28.637 38.2483
85.336 28.637 38.5067
85.3527 28.637 39.1863
85.3694 28.637 40.033
85.3861 28.637 40.6845
85.4028 28.637 40.7786
85.4195 28.637 40.0632
85.4362 28.637 38.7269
85.4529 28.637 37.0687
85.4696 28.637 35.3874
85.4863 28.637 33.9397
85.503 28.637 32.8146
85.5197 28.637 32.059
85.5364 28.637 31.7196
85.5531 28.637 31.7837
85.5698 28.637 32.0001
85.5865 28.637 32.0577
85.6032 28.637 31.6457
85.6199 28.637 30.5911
85.6366 28.637 29.2735
85.6533 28.637 28.2102
85.67 28.637 27.9189
85.6867 28.637 28.7279
85.7034 28.637 30.2094
85.7201 28.637 31.7468
85.7368 28.637 32.7233
85.7535 28.637 32.6903
85.7702 28.637 31.8724
85.7869 28.637 30.6626
85.8036 28.637 29.4536
85.8203 28.637 28.5475
85.837 28.637 27.8828
85.8537 28.637 27.307
85.8704 28.637 26.6677
85.8871 28.637 25.8643
85.9038 28.637 25.0031
85.9205 28.637 24.2423
85.9372 28.637 23.7399
85.9539 28.637 23.6084
85.9706 28.637 23.7777
85.9873 28.637 24.1322
86.004 28.637 24.5562
86.0207 28.637 24.9427
86.0374 28.637 25.2189
86.0541 28.637 25.3207
86.0708 28.637 25.1839
86.0875 28.637 24.7794
86.1042 28.637 24.2185
86.1209 28.637 23.6474
86.1376 28.637 23.2124
86.1543 28.637 23.002
86.171 28.637 22.8742
86.1877 28.637 22.629
86.2044 28.637 22.0668
86.2211 28.637 21.0587
86.2378 28.637 19.7594
86.2545 28.637 18.3946
86.2712 28.637 17.19
86.2879 28.637 16.3248
86.3046 28.637 15.7912
86.3213 28.637 15.5348
86.338 28.637 15.5014
86.3547 28.637 15.6418
86.3714 28.637 15.9277
86.3881 28.637 16.3358
86.4048 28.637 16.8431
86.4215 28.637 17.4015
86.4382 28.637 17.8634
86.4549 28.637 18.0563
86.4716 28.637 17.8078
86.4883 28.637 17.0175
86.505 28.637 15.8725
86.5217 28.637 14.6321
86.5384 28.637 13.5557
86.5551 28.637 12.849
86.5718 28.637 12.5043
86.5885 28.637 12.4604
86.6052 28.637 12.6561
86.6219 28.637 13.0096
86.6386 28.637 13.3563
86.6553 28.637 13.5112
86.672 28.637 13.289
86.6887 28.637 12.5886
86.7054 28.637 11.6445
86.7221 28.637 10.7751
86.7388 28.637 10.299
86.7555 28.637 10.4312
86.7722 28.637 10.9724
86.7889 28.637 11.62
86.8056 28.637 12.0716
86.8223 28.637 12.0996
86.839 28.637 11.7783
86.8557 28.637 11.2571
86.8724 28.637 10.6853
86.8891 28.637 10.1917
86.9058 28.637 9.8211
86.9225 28.637 9.5975
86.9392 28.637 9.5451
86.9559 28.637 9.688
86.9726 28.637 10.0501
86.9893 28.637 10.6556
84.0 28.6537 16.7103
84.0167 28.6537 17.7788
84.0334 28.6537 18.9068
84.0501 28.6537 20.0013
84.0668 28.6537 20.9694
84.0835 28.6537 21.7178
84.1002 28.6537 22.1537
84.1169 28.6537 22.184
84.1336 28.6537 21.7156
84.1503 28.6537 20.7452
84.167 28.6537 19.6275
84.1837 28.6537 18.8071
84.2004 28.6537 18.7284
84.2171 28.6537 19.6747
84.2338 28.6537 21.2842
84.2505 28.6537 23.034
84.2672 28.6537 24.4014
84.2839 28.6537 24.9732
84.3006 28.6537 24.7758
84.3173 28.6537 23.9454
84.334 28.6537 22.618
84.3507 28.6537 21.0068
84.3674 28.6537 19.6325
84.3841 28.6537 19.0931
84.4008 28.6537 19.9863
84.4175 28.6537 22.6478
84.4342 28.6537 26.3653
84.4509 28.6537 30.1643
84.4676 28.6537 33.0703
84.4843 28.6537 34.3419
84.501 28.6537 34.1683
84.5177 28.6537 32.9718
84.5344 28.6537 31.1746
84.5511 28.6537 29.212
84.5678 28.6537 27.5719
84.5845 28.6537 26.755
84.6012 28.6537 27.2622
84.6179 28.6537 29.3537
84.6346 28.6537 32.326
84.6513 28.6537 35.2351
84.668 28.6537 37.1368
84.6847 28.6537 37.3643
84.7014 28.6537 36.3599
84.7181 28.6537 34.8434
84.7348 28.6537 33.5343
84.7515 28.6537 32.9742
84.7682 28.6537 32.9926
84.7849 28.6537 33.2409
84.8016 28.6537 33.3704
84.8183 28.6537 33.1298
84.835 28.6537 32.6562
84.8517 28.6537 32.1842
84.8684 28.6537 31.9481
84.8851 28.6537 32.1076
84.9018 28.6537 32.5232
84.9185 28.6537 32.9805
84.9352 28.6537 33.2652
84.9519 28.6537 33.2678
84.9686 28.6537 33.2978
84.9853 28.6537 33.7699
85.002 28.6537 35.0985
85.0187 28.6537 37.5163
85.0354 28.6537 40.5286
85.0521 28.6537 43.4593
85.0688 28.6537 45.6318
85.0855 28.6537 46.5345
85.1022 28.6537 46.3149
85.1189 28.6537 45.2851
85.1356 28.6537 43.7571
85.1523 28.6537 42.0259
85.169 28.6537 40.3176
85.1857 28.6537 38.8411
85.2024 28.6537 37.8053
85.2191 28.6537 37.3481
85.2358 28.6537 37.3239
85.2525 28.6537 37.516
85.2692 28.6537 37.708
85.2859 28.6537 37.7677
85.3026 28.6537 37.9017
85.3193 28.6537 38.4011
85.336 28.6537 39.5569
85.3527 28.6537 41.4629
85.3694 28.6537 43.4232
85.3861 28.6537 44.5447
85.4028 28.6537 43.9342
85.4195 28.6537 41.0577
85.4362 28.6537 36.8172
85.4529 28.6537 32.4743
85.4696 28.6537 29.2901
85.4863 28.6537 28.187
85.503 28.6537 28.7306
85.5197 28.6537 30.1474
85.5364 28.6537 31.6638
85.5531 28.6537 32.6326
85.5698 28.6537 32.9102
85.5865 28.6537 32.4792
85.6032 28.6537 31.3224
85.6199 28.6537 29.5365
85.6366 28.6537 27.6756
85.6533 28.6537 26.4079
85.67 28.6537 26.4018
85.6867 28.6537 28.0509
85.7034 28.6537 30.6501
85.7201 28.6537 33.2198
85.7368 28.6537 34.7803
85.7535 28.6537 34.6307
85.7702 28.6537 33.1856
85.7869 28.6537 31.1383
85.8036 28.6537 29.1821
85.8203 28.6537 27.8525
85.837 28.6537 27.0529
85.8537 28.6537 26.5288
85.8704 28.6537 26.0258
85.8871 28.6537 25.3488
85.9038 28.6537 24.5417
85.9205 28.6537 23.7079
85.9372 28.6537 22.9509
85.9539 28.6537 22.3577
85.9706 28.6537 21.95
85.9873 28.6537 21.7332
86.004 28.6537 21.7126
86.0207 28.6537 21.8732
86.0374 28.6537 22.1185
86.0541 28.6537 22.3317
86.0708 28.6537 22.3959
86.0875 28.6537 22.2338
86.1042 28.6537 21.9258
86.1209 28.6537 21.5914
86.1376 28.6537 21.3506
86.1543 28.6537 21.2769
86.171 28.6537 21.2599
86.1877 28.6537 21.1429
86.2044 28.6537 20.7694
86.2211 28.6537 20.0375
86.2378 28.6537 19.0643
86.2545 28.6537 18.0213
86.2712 28.6537 17.0804
86.2879 28.6537 16.3829
86.3046 28.6537 15.9489
86.3213 28.6537 15.7681
86.338 28.6537 15.8302
86.3547 28.6537 16.1079
86.3714 28.6537 16.5063
86.3881 28.6537 16.9136
86.4048 28.6537 17.2179
86.4215 28.6537 17.3287
86.4382 28.6537 17.2408
86.4549 28.6537 16.9707
86.4716 28.6537 16.5345
86.4883 28.6537 15.9587
86.505 28.6537 15.3101
86.5217 28.6537 14.6658
86.5384 28.6537 14.1027
86.5551 28.6537 13.6795
86.5718 28.6537 13.3824
86.5885 28.6537 13.1791
86.6052 28.6537 13.0375
86.6219 28.6537 12.9209
86.6386 28.6537 12.7748
86.6553 28.6537 12.54
86.672 28.6537 12.1575
86.6887 28.6537 11.605
86.7054 28.6537 11.0078
86.7221 28.6537 10.5281
86.7388 28.6537 10.3277
86.7555 28.6537 10.5083
86.7722 28.6537 10.9286
86.7889 28.6537 11.3868
86.8056 28.6537 11.681
86.8223 28.6537 11.6635
86.839 28.6537 11.4027
86.8557 28.6537 11.0211
86.8724 28.6537 10.6411
86.8891 28.6537 10.3628
86.9058 28.6537 10.1957
86.9225 28.6537 10.127
86.9392 28.6537 10.1438
86.9559 28.6537 10.2332
86.9726 28.6537 10.3822
86.9893 28.6537 10.5781
84.0 28.6704 16.38
84.0167 28.6704 17.0079
84.0334 28.6704 18.114
84.0501 28.6704 19.4856
84.0668 28.6704 20.91
84.0835 28.6704 22.1744
84.1002 28.6704 23.066
84.1169 28.6704 23.3721
84.1336 28.6704 22.88
84.1503 28.6704 21.5217
84.167 28.6704 19.8084
84.1837 28.6704 18.3958
84.2004 28.6704 17.94
84.2171 28.6704 18.8685
84.2338 28.6704 20.6956
84.2505 28.6704 22.7074
84.2672 28.6704 24.19
84.2839 28.6704 24.5935
84.3006 28.6704 24.0243
84.3173 28.6704 22.753
84.334 28.6704 21.05
84.3507 28.6704 19.239
84.3674 28.6704 17.8559
84.3841 28.6704 17.4899
84.4008 28.6704 18.73
84.4175 28.6704 21.8806
84.4342 28.6704 26.107
84.4509 28.6704 30.2899
84.4676 28.6704 33.31
84.4843 28.6704 34.3332
84.501 28.6704 33.6662
84.5177 28.6704 31.9011
84.5344 28.6704 29.63
84.5511 28.6704 27.4152
84.5678 28.6704 25.7007
84.5845 28.6704 24.9009
84.6012 28.6704 25.43
84.6179 28.6704 27.4841
84.6346 28.6704 30.3859
84.6513 28.6704 33.2398
84.668 28.6704 35.15
84.6847 28.6704 35.4742
84.7014 28.6704 34.5831
84.7181 28.6704 33.1004
84.7348 28.6704 31.65
84.7515 28.6704 30.7272
84.7682 28.6704 30.313
84.7849 28.6704 30.2598
84.8016 28.6704 30.42
84.8183 28.6704 30.6652
84.835 28.6704 30.9436
84.8517 28.6704 31.2227
84.8684 28.6704 31.47
84.8851 28.6704 31.6593
84.9018 28.6704 31.7902
84.9185 28.6704 31.8684
84.9352 28.6704 31.9
84.9519 28.6704 31.946
84.9686 28.6704 32.2883
84.9853 28.6704 33.2639
85.002 28.6704 35.21
85.0187 28.6704 38.2489
85.0354 28.6704 41.6443
85.0521 28.6704 44.445
85.0688 28.6704 45.7
85.0855 28.6704 44.7869
85.1022 28.6704 42.3984
85.1189 28.6704 39.5556
85.1356 28.6704 37.28
85.1523 28.6704 36.3315
85.169 28.6704 36.4248
